"imageFilename","imdbScore","Adventure","Comedy","Action","Romance","Drama","Crime","Thriller","Horror","Mystery","Documentary"
"3817188.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"1511329.jpg","6.1","0","0","0","0","1","0","0","0","0","0"
"329111.jpg","6.6","0","0","0","1","1","0","0","0","0","0"
"350193.jpg","7.5","0","0","0","1","1","0","0","0","0","0"
"1200273.jpg","5.8","0","1","0","0","1","0","0","0","0","0"
"3878542.jpg","6.7","1","0","1","0","0","0","0","0","0","0"
"408961.jpg","5.9","0","1","0","0","0","0","0","0","0","0"
"1270080.jpg","7.9","0","0","0","0","0","0","0","0","0","1"
"158033.jpg","6.1","0","0","0","0","1","0","0","0","0","0"
"417532.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"201485.jpg","5.3","0","0","0","1","1","0","0","0","1","0"
"106258.jpg","4.8","0","0","1","0","0","0","0","0","0","0"
"4000442.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"312329.jpg","5.3","0","0","0","1","1","0","0","0","0","0"
"133952.jpg","6.3","0","0","1","0","0","0","1","0","0","0"
"1959332.jpg","6.3","0","0","0","0","1","1","0","1","0","0"
"1611224.jpg","5.9","0","0","1","0","0","0","0","1","0","0"
"3106120.jpg","4.8","0","0","0","0","0","0","0","1","0","0"
"326983.jpg","2.8","0","0","1","0","0","0","1","0","0","0"
"112643.jpg","5.9","0","0","0","0","1","0","0","1","1","0"
"486480.jpg","6.5","0","0","0","0","1","0","0","1","1","0"
"1344315.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"1876248.jpg","7.2","0","1","0","0","0","0","0","0","0","0"
"416185.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"1702425.jpg","5.5","0","1","0","0","0","0","0","0","0","0"
"1865450.jpg","6.7","1","0","0","0","0","0","0","0","0","1"
"1935742.jpg","6","0","1","0","0","0","0","0","0","0","0"
"129758.jpg","7","0","0","0","0","0","0","0","0","0","1"
"3004544.jpg","6.1","0","1","0","0","1","0","0","0","0","0"
"176269.jpg","4.1","0","0","1","0","0","0","0","0","0","0"
"115472.jpg","5.3","1","0","0","0","1","0","0","0","0","0"
"115479.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"808486.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"808462.jpg","6.1","0","0","0","0","1","0","0","0","0","0"
"443474.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"1535432.jpg","5.3","0","0","0","0","1","0","1","0","0","0"
"428430.jpg","6.6","0","1","0","1","0","0","0","0","0","0"
"1523367.jpg","3.5","1","0","0","0","0","0","0","1","0","0"
"312297.jpg","5.4","0","0","0","0","1","0","0","0","0","0"
"184197.jpg","5.7","1","0","0","0","0","0","0","0","0","0"
"158371.jpg","7.3","0","1","0","0","1","0","0","0","0","0"
"382966.jpg","5.5","0","1","0","0","0","0","0","0","0","0"
"1097239.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"1049956.jpg","5.6","0","0","0","0","1","1","0","0","1","0"
"353014.jpg","6.8","0","0","1","0","0","0","0","0","0","0"
"1563719.jpg","5.2","0","0","1","0","0","0","1","0","0","0"
"840305.jpg","7.4","0","1","0","0","0","0","0","0","0","0"
"166276.jpg","4.7","0","1","0","0","0","0","0","0","0","0"
"1252610.jpg","6.7","0","1","0","0","1","0","0","0","0","0"
"111275.jpg","5.9","0","1","0","0","0","0","0","0","0","0"
"1747924.jpg","5.5","0","1","0","1","0","0","0","0","0","0"
"399095.jpg","7.4","0","0","0","0","1","1","1","0","0","0"
"1509788.jpg","4.2","1","1","0","0","0","0","0","0","0","0"
"4981636.jpg","6.1","0","1","0","0","0","0","0","0","0","0"
"419256.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"439115.jpg","6.2","0","1","0","1","1","0","0","0","0","0"
"3991412.jpg","6.3","0","0","0","0","0","0","1","0","1","0"
"415234.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"477302.jpg","6.9","1","0","0","0","1","0","0","0","1","0"
"1194628.jpg","6.2","0","0","0","0","1","0","0","0","0","0"
"903660.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"3400460.jpg","6.1","0","0","0","0","0","0","0","0","0","1"
"2947832.jpg","6.4","0","1","0","0","0","0","0","0","0","0"
"460766.jpg","7.9","0","0","0","0","0","0","0","0","0","1"
"129897.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"2710694.jpg","8","0","1","0","0","0","0","0","0","0","0"
"1314240.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"141105.jpg","7","0","1","0","1","0","0","0","0","0","0"
"113851.jpg","5.8","0","1","0","1","1","0","0","0","0","0"
"1220628.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"326600.jpg","3.8","0","0","1","1","0","0","0","0","0","0"
"1060277.jpg","7","0","0","1","0","0","0","0","1","0","0"
"105645.jpg","5.8","0","1","1","0","0","0","0","0","0","0"
"118615.jpg","4.7","1","0","1","0","0","0","0","1","0","0"
"1032207.jpg","6.8","0","0","0","0","0","0","0","0","0","1"
"460742.jpg","3.5","0","0","0","0","0","0","0","1","0","0"
"287986.jpg","5.4","0","1","0","1","0","0","0","0","0","0"
"327698.jpg","6.3","0","1","0","0","0","0","0","0","0","0"
"2461908.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"844671.jpg","4.6","0","1","0","0","0","0","0","0","0","0"
"120529.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"160484.jpg","4.8","0","0","0","0","1","0","1","1","0","0"
"866439.jpg","5.8","0","1","0","1","0","0","0","0","0","0"
"212380.jpg","6.3","0","1","0","1","1","0","0","0","0","0"
"95174.jpg","6.9","0","0","0","0","1","1","0","0","1","0"
"1307068.jpg","6.7","1","1","0","0","1","0","0","0","0","0"
"353351.jpg","2.1","1","0","0","0","0","0","1","0","0","0"
"1086214.jpg","6","0","0","0","0","1","0","0","0","0","0"
"1927077.jpg","7.3","0","1","0","1","0","0","0","0","0","0"
"5571712.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"2004262.jpg","7.1","0","0","1","0","1","1","0","0","0","0"
"1386932.jpg","7.6","0","0","1","0","1","0","0","0","0","0"
"364109.jpg","6","0","0","0","0","1","0","0","0","0","0"
"1201167.jpg","6.4","0","1","0","0","1","0","0","0","0","0"
"1877688.jpg","5.1","0","1","0","1","1","0","0","0","0","0"
"120042.jpg","7.1","0","0","0","0","0","1","1","0","0","0"
"2072145.jpg","6.2","0","1","0","1","0","0","0","0","0","0"
"345549.jpg","7.6","0","1","0","1","1","0","0","0","0","0"
"2253742.jpg","6.1","0","0","1","1","1","0","0","0","0","0"
"116669.jpg","5.8","0","1","0","0","1","0","0","0","0","0"
"961109.jpg","7.5","0","0","0","0","0","0","0","0","0","1"
"2179226.jpg","4.2","0","0","1","0","0","0","0","0","0","0"
"164110.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"120889.jpg","7","0","0","0","1","1","0","0","0","0","0"
"103850.jpg","7","0","1","0","0","1","0","0","0","0","0"
"403237.jpg","6.1","0","1","0","1","0","0","0","0","0","0"
"2017020.jpg","5.4","1","1","0","0","0","0","0","0","0","0"
"416331.jpg","6.9","0","1","0","0","0","0","0","0","0","0"
"1323605.jpg","6.1","0","1","0","0","0","0","0","1","0","0"
"113610.jpg","8.6","0","0","0","0","0","0","0","0","0","1"
"1713476.jpg","5.6","0","0","0","0","0","0","1","1","0","0"
"2304771.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"1198138.jpg","4.9","0","0","0","1","1","0","1","0","0","0"
"795421.jpg","6.4","0","1","0","0","0","0","0","0","0","0"
"2251828.jpg","6.5","1","0","0","0","1","0","0","0","0","0"
"120694.jpg","5.7","0","0","0","0","0","0","1","1","0","0"
"1843840.jpg","6.4","0","0","0","0","1","1","0","0","0","0"
"94924.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"439532.jpg","1.9","1","0","1","0","0","0","0","1","0","0"
"210727.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"100419.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"1515195.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"89984.jpg","7.3","0","0","1","0","0","0","0","0","0","0"
"115813.jpg","5.9","0","0","0","0","0","0","0","1","0","0"
"114369.jpg","8.6","0","0","0","0","1","1","0","0","1","0"
"905979.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"2446980.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"462329.jpg","5.3","0","0","1","0","0","0","1","0","0","0"
"471094.jpg","4.5","0","0","0","0","1","0","1","0","0","0"
"365130.jpg","7.7","0","1","0","0","0","0","0","0","0","0"
"1263679.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"1629374.jpg","6.7","1","1","0","0","0","0","0","0","0","0"
"466500.jpg","6.4","0","0","0","0","1","0","0","0","0","0"
"4908644.jpg","8.4","0","0","0","0","0","0","0","0","0","1"
"787474.jpg","6.8","1","1","0","0","0","0","0","0","0","0"
"768218.jpg","5.4","1","1","0","0","1","0","0","0","0","0"
"238380.jpg","7.5","0","0","1","0","1","0","0","0","0","0"
"4319112.jpg","6.6","0","1","1","0","0","1","0","0","0","0"
"482901.jpg","7.3","0","1","0","0","1","0","0","0","0","0"
"371589.jpg","6.9","0","1","0","1","1","0","0","0","0","0"
"1235404.jpg","4.1","0","0","0","0","0","0","1","0","0","0"
"1261056.jpg","6.8","0","1","0","0","1","0","0","0","0","0"
"99691.jpg","4.3","0","0","0","0","1","0","0","0","0","0"
"1311082.jpg","2.7","0","0","0","0","0","0","1","1","0","0"
"762105.jpg","4.7","0","1","0","1","0","0","0","0","0","0"
"284214.jpg","7.2","0","0","0","1","1","0","0","0","0","0"
"345672.jpg","8","0","0","0","0","1","0","0","0","0","0"
"2691722.jpg","7.2","0","0","0","0","1","0","1","0","0","0"
"109403.jpg","5","0","1","0","0","0","0","0","0","0","0"
"244000.jpg","6","0","0","1","0","0","0","0","0","0","0"
"358631.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"1294699.jpg","3.8","1","0","1","0","1","0","0","0","0","0"
"3385334.jpg","5.7","1","1","0","0","1","0","0","0","0","0"
"1861439.jpg","4.4","0","0","0","0","1","0","0","0","0","0"
"1422786.jpg","5.4","0","0","0","0","0","0","0","0","0","1"
"792986.jpg","6.8","0","0","0","0","0","0","0","1","1","0"
"4216934.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"2011276.jpg","5.5","0","0","0","0","0","0","1","1","0","0"
"2053425.jpg","7.5","0","0","0","1","1","0","0","0","0","0"
"1529331.jpg","8.5","0","0","0","0","0","0","0","0","0","1"
"1512235.jpg","6.8","0","1","0","0","1","1","0","0","0","0"
"484877.jpg","5.7","0","1","0","1","0","0","0","0","0","0"
"1815862.jpg","4.9","1","0","1","0","0","0","0","0","0","0"
"1272025.jpg","3.8","0","0","1","0","0","0","0","0","0","0"
"1186370.jpg","5.9","0","1","0","1","1","0","0","0","0","0"
"2098627.jpg","4.5","0","1","0","0","0","0","0","0","0","0"
"98097.jpg","5.3","0","1","1","0","0","1","0","0","0","0"
"4397346.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"159797.jpg","6.4","0","1","0","0","0","0","0","1","0","0"
"286499.jpg","6.7","0","1","0","1","1","0","0","0","0","0"
"256155.jpg","3.2","0","0","1","0","0","0","1","1","0","0"
"91314.jpg","5.9","0","1","0","0","0","1","0","0","0","0"
"3148552.jpg","4.2","0","0","1","0","0","0","1","0","1","0"
"115625.jpg","6.1","0","1","0","0","0","0","0","0","0","0"
"1531663.jpg","6.4","0","1","0","0","1","0","0","0","0","0"
"105104.jpg","5.8","0","0","1","0","0","1","1","0","0","0"
"5358570.jpg","6.6","0","1","0","1","0","0","0","0","0","0"
"96289.jpg","7.7","0","1","0","1","1","0","0","0","0","0"
"117765.jpg","4.3","0","1","0","0","1","1","0","0","0","0"
"311356.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"307385.jpg","8.1","0","0","0","0","0","0","0","0","0","1"
"765444.jpg","7.2","0","0","0","1","1","0","0","0","0","0"
"1065329.jpg","3.7","0","1","0","0","0","0","0","0","0","0"
"377800.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"379296.jpg","6.8","0","0","0","0","0","0","0","0","0","1"
"1538833.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"250081.jpg","6.9","0","1","0","1","1","0","0","0","0","0"
"1606652.jpg","6.6","0","0","0","0","1","1","0","0","0","0"
"3089388.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"1244588.jpg","2.3","0","0","0","0","0","1","1","0","1","0"
"1294164.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"1360887.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"2347497.jpg","5.2","0","1","0","0","0","0","0","1","1","0"
"1640548.jpg","5.8","0","0","0","0","1","1","0","0","0","0"
"1045642.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"1967697.jpg","6.9","0","0","0","1","1","0","0","0","0","0"
"120366.jpg","6.2","0","0","0","1","1","1","0","0","0","0"
"984204.jpg","5.8","0","0","1","0","1","0","1","0","0","0"
"105436.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"2027140.jpg","6.5","0","1","0","0","1","0","0","0","0","0"
"276216.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"2024544.jpg","8.1","0","0","0","0","1","0","0","0","0","0"
"1428436.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"429715.jpg","6.7","0","0","0","0","1","1","1","0","0","0"
"1188113.jpg","6.3","0","0","0","0","1","0","1","0","0","0"
"113862.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"409527.jpg","5.2","0","0","0","0","1","0","0","0","0","0"
"363143.jpg","4.8","0","0","0","0","1","0","0","1","1","0"
"312525.jpg","5.8","0","1","0","0","0","0","0","0","0","0"
"93793.jpg","6.1","0","1","0","0","1","0","0","0","0","0"
"118150.jpg","6.4","0","1","0","0","0","0","1","0","1","0"
"1068632.jpg","4.6","0","1","0","0","0","0","0","0","0","0"
"2188750.jpg","6.2","0","0","0","0","0","0","0","0","0","1"
"343737.jpg","6.7","0","0","0","0","1","0","1","0","0","0"
"271219.jpg","6.2","0","1","0","1","1","0","0","0","0","0"
"122804.jpg","6","0","1","0","1","1","0","0","0","0","0"
"250756.jpg","4.3","0","0","1","0","0","1","1","0","0","0"
"1756479.jpg","6.5","0","0","0","0","1","0","0","1","1","0"
"112642.jpg","6","0","1","0","0","0","0","0","0","0","0"
"284066.jpg","6.4","0","0","0","0","0","0","0","1","1","0"
"1411232.jpg","4.5","0","0","1","0","0","0","1","1","0","0"
"847474.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"1326954.jpg","6.4","0","0","0","0","0","0","0","0","0","1"
"332047.jpg","6.2","0","1","0","1","1","0","0","0","0","0"
"823240.jpg","6.5","0","0","0","1","1","0","0","0","0","0"
"2385074.jpg","4.7","0","0","0","0","0","0","0","1","0","0"
"284850.jpg","5.2","0","1","0","1","1","0","0","0","0","0"
"250415.jpg","5.2","0","1","0","0","1","0","0","0","0","0"
"3319212.jpg","6.6","0","1","0","0","0","0","0","0","0","1"
"118996.jpg","6.6","0","0","1","0","0","1","1","0","0","0"
"1864461.jpg","5.6","0","0","1","0","0","1","1","0","0","0"
"1386449.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"118767.jpg","8","0","0","0","1","1","1","0","0","0","0"
"1316616.jpg","5.9","0","0","0","0","1","0","0","0","0","0"
"5248968.jpg","7.9","0","0","1","0","1","0","0","0","0","0"
"499554.jpg","5.9","0","1","0","0","0","1","0","0","0","0"
"256276.jpg","6.4","0","0","0","1","1","0","0","0","1","0"
"95381.jpg","5","0","1","0","0","0","0","0","0","0","0"
"120709.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"1286159.jpg","7.2","0","1","0","1","1","0","0","0","0","0"
"2217859.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"1084955.jpg","5.7","0","1","0","1","1","0","0","0","0","0"
"168449.jpg","6.9","0","1","0","0","1","0","0","0","0","0"
"3648510.jpg","6.6","0","0","0","0","0","0","0","0","0","1"
"2701772.jpg","4.3","0","0","0","0","0","0","0","1","0","0"
"1529252.jpg","7.1","0","1","0","0","1","0","1","0","0","0"
"280609.jpg","6.8","0","0","1","0","0","0","0","1","0","0"
"4246092.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"4080672.jpg","6","0","1","0","1","1","0","0","0","0","0"
"1588170.jpg","7.8","0","0","1","0","1","1","0","0","0","0"
"1605782.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"4163224.jpg","4.1","0","0","0","0","0","0","0","1","0","0"
"262210.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"1528792.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"170016.jpg","6","0","1","0","0","0","0","0","0","0","0"
"1617661.jpg","5.4","1","0","1","0","0","0","0","0","0","0"
"3705412.jpg","6.3","0","1","0","0","0","0","0","1","0","0"
"1092058.jpg","8.4","0","0","0","0","0","0","0","0","0","1"
"1239462.jpg","3","1","1","0","0","0","0","0","0","0","0"
"118912.jpg","3.2","0","0","1","0","0","0","0","1","0","0"
"2328503.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"2436452.jpg","5.4","0","0","0","0","1","0","0","0","0","0"
"116934.jpg","4.7","0","1","0","1","0","0","0","0","0","0"
"4341582.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"259747.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"1694021.jpg","5.3","0","0","1","0","0","0","1","1","0","0"
"242747.jpg","6","0","1","0","0","1","0","0","0","0","0"
"871512.jpg","5.8","0","0","0","0","1","0","0","0","0","0"
"1002959.jpg","6.7","0","1","0","0","0","0","0","0","0","0"
"211387.jpg","6.9","0","1","0","1","1","0","0","0","0","0"
"2924472.jpg","8","0","0","0","0","0","0","1","0","1","0"
"758786.jpg","6.5","0","0","0","0","1","1","1","0","0","0"
"106464.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"2277860.jpg","7.4","1","1","0","0","0","0","0","0","0","0"
"340258.jpg","6.8","0","1","0","0","0","0","0","1","0","0"
"112651.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"441909.jpg","7.6","0","1","0","0","1","1","0","0","0","0"
"3033948.jpg","4.4","0","0","0","0","1","0","1","1","0","0"
"116168.jpg","5.1","0","1","0","0","0","0","0","0","0","0"
"2976864.jpg","7","0","0","0","0","1","0","0","0","0","0"
"1091207.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"3696192.jpg","5.5","0","1","1","0","1","0","0","0","0","0"
"1145449.jpg","5.2","0","1","0","0","1","0","0","0","0","0"
"2004254.jpg","4.9","0","0","0","0","1","0","0","0","0","0"
"249462.jpg","7.7","0","0","0","1","1","0","0","0","0","0"
"3320232.jpg","6","0","0","1","0","1","0","0","0","0","0"
"804558.jpg","7.4","0","1","0","0","0","0","0","0","0","1"
"4526546.jpg","5.2","0","0","0","0","1","0","1","0","0","0"
"323642.jpg","6","1","0","0","0","0","0","0","0","0","0"
"1273675.jpg","8","0","0","0","1","1","0","0","0","0","0"
"97388.jpg","4.6","1","0","0","0","0","0","1","1","0","0"
"212742.jpg","5.3","0","0","0","0","1","1","0","0","1","0"
"2245223.jpg","7","0","0","0","0","0","0","0","0","0","1"
"261552.jpg","7","0","1","0","0","0","0","0","0","0","0"
"3277552.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"2318601.jpg","6.3","0","1","0","0","1","0","0","0","0","0"
"443567.jpg","4.7","0","0","1","0","1","0","0","0","0","0"
"1846487.jpg","6.7","0","1","0","0","1","0","0","0","0","0"
"280030.jpg","5.8","1","0","0","0","0","0","0","0","0","0"
"2660332.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"98638.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"405022.jpg","6.6","0","0","0","1","1","0","0","0","0","0"
"406910.jpg","7.7","0","0","0","0","1","0","0","0","0","0"
"284457.jpg","3.4","0","0","1","0","0","0","0","0","0","0"
"252277.jpg","4.5","0","0","1","0","0","1","1","0","0","0"
"106636.jpg","4.7","0","0","0","0","0","0","0","1","0","0"
"832318.jpg","5.7","0","0","0","0","1","0","0","0","0","0"
"300015.jpg","7.1","0","0","0","1","1","0","0","0","0","0"
"94918.jpg","5","1","0","1","0","0","0","0","0","0","0"
"94625.jpg","8.1","0","0","1","0","1","0","0","0","0","0"
"330634.jpg","4.4","0","0","0","0","0","0","1","1","0","0"
"1300854.jpg","7.2","1","0","1","0","0","0","0","0","0","0"
"94939.jpg","7.2","0","1","0","0","0","0","0","0","0","0"
"455326.jpg","6.9","1","0","1","0","0","0","0","0","0","0"
"262396.jpg","6","0","0","0","0","1","1","1","0","0","0"
"1401113.jpg","6.6","1","0","1","0","0","0","0","0","0","0"
"3369248.jpg","6.3","0","1","0","0","0","0","0","0","0","0"
"384639.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"4284010.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"118044.jpg","6.6","0","0","0","1","1","0","0","0","0","0"
"1798709.jpg","8","0","0","0","1","1","0","0","0","0","0"
"3486542.jpg","6.5","0","0","0","0","1","0","0","0","0","0"
"2073070.jpg","7.2","0","0","1","0","1","1","0","0","0","0"
"107199.jpg","7.1","0","1","0","0","1","0","0","0","0","0"
"1362518.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"1479320.jpg","5.5","0","0","0","0","1","0","0","0","0","0"
"405094.jpg","8.5","0","0","0","0","1","0","1","0","0","0"
"1667100.jpg","6.1","0","1","0","1","0","0","0","0","0","0"
"95119.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"1596350.jpg","6.3","0","1","1","1","0","0","0","0","0","0"
"456470.jpg","7.2","0","0","0","1","1","0","0","0","0","0"
"128214.jpg","5.5","0","0","0","1","1","0","0","0","0","0"
"1503777.jpg","6.8","0","0","0","0","1","0","0","0","0","0"
"112443.jpg","5.4","0","0","0","0","1","1","1","0","0","0"
"102719.jpg","4.6","0","1","0","0","0","0","0","0","0","0"
"1129921.jpg","7","0","0","0","0","0","0","0","0","0","1"
"765446.jpg","6","1","1","0","0","0","0","0","0","0","0"
"2911668.jpg","5.6","0","0","0","0","0","0","1","0","0","0"
"3758280.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"1790867.jpg","7.3","0","1","0","0","1","0","0","0","0","1"
"93115.jpg","4.6","0","0","0","0","0","0","0","1","0","0"
"855852.jpg","7.6","0","0","0","0","1","0","0","0","0","0"
"425321.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"284971.jpg","5.9","0","0","0","0","1","1","1","0","0","0"
"795493.jpg","6.7","0","0","0","1","1","1","0","0","0","0"
"2176722.jpg","3.7","0","0","0","0","0","0","0","1","0","0"
"476872.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"3302594.jpg","6.1","0","1","0","1","1","0","0","0","0","0"
"417182.jpg","5.3","0","1","0","0","1","0","0","0","0","0"
"221559.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"1669698.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"1046173.jpg","5.8","1","0","1","0","0","0","0","0","0","0"
"1265998.jpg","7.3","1","0","1","0","0","0","0","0","0","0"
"120184.jpg","6","0","0","0","0","1","0","0","1","1","0"
"97839.jpg","6.9","0","1","0","0","0","0","0","0","0","0"
"311210.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"1190867.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"1001548.jpg","4.7","0","0","1","0","0","0","1","0","0","0"
"4331970.jpg","7.2","0","0","0","1","1","0","0","0","0","0"
"375909.jpg","3.6","0","0","0","0","1","1","1","0","0","0"
"1710900.jpg","3.5","0","1","0","0","0","0","0","1","0","0"
"2711672.jpg","6.5","0","1","0","1","1","0","0","0","0","0"
"1186367.jpg","6.4","0","0","1","0","0","1","1","0","0","0"
"4286440.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"482572.jpg","6.7","0","0","0","0","1","1","1","0","0","0"
"3169710.jpg","6","0","1","0","0","1","0","0","0","0","0"
"865556.jpg","6.6","1","0","1","0","0","0","0","0","0","0"
"492488.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"782700.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"4337690.jpg","4.6","0","0","0","0","1","0","0","0","0","0"
"1417075.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"2848324.jpg","6.1","0","0","0","1","1","0","0","0","0","0"
"1604900.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"1555093.jpg","6.1","0","0","0","0","1","0","1","1","0","0"
"2655788.jpg","5.8","0","0","0","0","1","0","1","0","0","0"
"327409.jpg","5.1","1","0","1","0","0","0","0","0","0","0"
"1900893.jpg","7.2","0","0","0","0","1","1","0","0","0","0"
"95389.jpg","6","0","0","0","0","0","1","0","1","1","0"
"4511566.jpg","3.3","0","0","1","0","0","0","0","1","0","0"
"107482.jpg","4.5","0","1","1","0","0","0","0","0","0","0"
"1467304.jpg","4.4","0","0","0","0","0","0","0","1","0","0"
"1114277.jpg","7.5","0","0","0","0","0","0","0","0","0","1"
"114754.jpg","5.7","0","1","0","1","1","0","0","0","0","0"
"1183252.jpg","7","0","0","1","0","1","0","0","0","0","0"
"160498.jpg","3.6","0","1","0","1","0","0","0","0","0","0"
"2318527.jpg","4.8","0","1","0","0","0","0","0","1","0","0"
"104695.jpg","6","0","1","0","1","1","0","0","0","0","0"
"3658772.jpg","5.3","0","0","0","0","1","0","1","0","0","0"
"385002.jpg","7.5","0","0","0","0","1","1","0","0","0","0"
"1151833.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"150111.jpg","4","0","0","0","0","0","0","1","1","0","0"
"838221.jpg","7.2","1","1","0","0","1","0","0","0","0","0"
"4060576.jpg","4.7","0","0","0","0","0","0","1","1","0","0"
"2375559.jpg","8.4","0","0","1","0","0","0","0","0","1","0"
"431077.jpg","6.6","0","0","0","0","0","0","1","0","0","0"
"282120.jpg","5.3","1","0","0","0","0","0","0","0","0","0"
"1969057.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"1824904.jpg","4.4","0","0","0","0","0","0","1","0","0","0"
"1092007.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"298317.jpg","6.6","0","1","0","0","0","0","0","0","0","0"
"1198399.jpg","4.8","0","0","0","0","0","0","0","0","0","1"
"314786.jpg","5.7","0","1","1","0","0","0","1","0","0","0"
"1144539.jpg","7.3","0","1","0","0","1","0","0","0","0","1"
"457090.jpg","4.1","1","0","1","0","0","0","1","0","0","0"
"2222584.jpg","7.5","0","0","0","0","0","0","0","0","0","1"
"311730.jpg","6.5","0","0","0","1","1","0","0","0","0","0"
"2072268.jpg","4.9","0","0","1","0","0","0","1","0","0","0"
"107751.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"1399952.jpg","5.1","1","0","1","0","0","0","0","0","0","0"
"780521.jpg","7.1","1","1","0","0","0","0","0","0","0","0"
"366840.jpg","8.1","0","0","1","1","0","0","0","0","0","0"
"1666168.jpg","6.3","0","0","0","0","1","0","0","0","0","0"
"95530.jpg","7.5","0","0","0","1","1","0","0","0","0","0"
"995036.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"380164.jpg","5.8","0","0","0","0","0","0","1","1","0","0"
"3907090.jpg","5.8","0","0","0","0","1","0","0","0","0","0"
"2724236.jpg","5.6","0","0","1","0","1","1","0","0","0","0"
"5458812.jpg","6.3","0","1","0","1","0","0","0","0","0","0"
